-3.105268180370330811e-01 -4.969209666141942705e-01 1.230228565577321615e-03 1.381358356723221492e+00 -5.750118982920002786e-01 -6.980649529012835641e-01 1.486482590826149197e-01
-5.748612880706787109e-01 3.993762268122222903e-01 1.109175521147156784e+00 1.539756198278246613e+00 -2.373297033636127651e+00 -1.008776423850070492e+00 -4.337852695474255782e-01
-6.279925107955932617e-01 7.741648983792969174e-01 7.854831029622656446e-01 1.551132955804458868e+00 -1.596024303103519726e+00 -1.994472669619294702e+00 -1.446811036279505580e-01
-1.494192719459533691e+00 -6.067113333257806440e-01 1.270057117345749109e+00 2.007894321753283862e+00 -6.929241067308583579e-01 -2.730242691960881096e+00 -1.126182912768821431e+00
-7.598273754119873047e-01 3.901072427864717973e-01 1.563804802790339288e+00 2.917940075514352749e+00 -1.487415831570772617e+00 -1.185970466637788379e+00 -1.261458659443347674e+00
-6.438064575195312500e-01 1.527012265836643401e+00 2.285547059337865949e+00 7.781919750731076668e-01 -1.939737732209188881e+00 -8.904840168358472141e-01 -1.632466069987068336e+00
-7.200314998626708984e-01 9.009107867576774398e-01 2.101651052716440038e+00 1.335185177288108038e+00 -2.895439271236368572e+00 -1.757707217616433004e+00 -1.721733377840284129e+00
-1.825102806091308594e+00 1.002687274633921710e+00 1.057535879368008969e+00 2.092414902727210091e+00 -1.808834178366200085e+00 -1.467760118833663086e+00 -3.136745056512026508e+00
-8.614569306373596191e-01 6.063685531339598755e-01 -4.317449201982530571e-01 1.509550955786176374e-01 -2.691689047429343340e+00 -1.575354548480087491e+00 -3.613533008305289673e+00
-7.499290704727172852e-01 1.383598916749864127e+00 1.487084334622813531e-01 -1.484101043906290052e+00 -4.149416746883015428e+00 -1.302255209223706078e-01 -5.032162883078590276e+00
-1.337003350257873535e+00 1.200099164421844611e+00 -1.007273199286647269e+00 -2.422071492324738173e+00 -4.180669742335599182e+00 3.146479648894873749e-01 -3.923758600682855757e+00
-1.583126306533813477e+00 2.789401196402407912e+00 -8.496345025283932317e-01 -3.867843080395871880e-02 -5.240124728285140421e+00 -9.202340488718141476e-01 -3.727508074422440920e+00
-1.587024331092834473e+00 9.208336098409013459e-01 -6.975860861936663548e-01 2.806988529035753799e-01 -4.277532730980263764e+00 -9.664948737884376806e-01 -4.826698184218833454e+00
-1.473554134368896484e+00 1.997579678033751804e+00 9.077258433065490406e-01 -5.857035246710939891e-02 -4.676443432611430140e+00 -2.223293815898806924e-01 -5.585575747570937999e+00
-1.473554134368896484e+00 1.997579678033751804e+00 9.077258433065490406e-01 -5.857035246710939891e-02 -4.676443432611430140e+00 -2.223293815898806924e-01 -5.585575747570937999e+00
-1.334707736968994141e+00 1.138546307137028979e+00 8.986099467175736599e-01 1.114488551009433781e+00 -3.668008743466603327e+00 2.837738411606598454e-01 -7.114035645432576160e+00
-8.394070863723754883e-01 1.548805478420999915e+00 1.874819053379296330e+00 1.195952118528198271e+00 -4.106724087295297032e+00 -9.573095476236620494e-02 -6.440739460457934662e+00
-1.137992978096008301e+00 1.855158466803843220e+00 2.231526144418291668e+00 2.099214224793809702e+00 -2.389972238921230563e+00 -4.187131948362086686e-01 -6.596528813190897012e+00
-1.620788693428039551e+00 -2.387976546026877589e-01 2.803972229680121941e+00 2.052084428273916128e+00 -3.012902002099815846e+00 -6.101823497697490550e-01 -6.874409185377349907e+00
-2.333623647689819336e+00 6.578787951948676938e-01 4.932157940168723442e+00 1.515446001024323586e+00 -3.163717019725666990e+00 -2.139966597383140101e+00 -7.789092953612698267e+00
-2.333623647689819336e+00 6.578787951948676938e-01 4.932157940168723442e+00 1.515446001024323586e+00 -3.163717019725666990e+00 -2.139966597383140101e+00 -7.789092953612698267e+00
-2.333623647689819336e+00 6.578787951948676938e-01 4.932157940168723442e+00 1.515446001024323586e+00 -3.163717019725666990e+00 -2.139966597383140101e+00 -7.789092953612698267e+00
-2.333623647689819336e+00 6.578787951948676938e-01 4.932157940168723442e+00 1.515446001024323586e+00 -3.163717019725666990e+00 -2.139966597383140101e+00 -7.789092953612698267e+00
-2.333623647689819336e+00 6.578787951948676938e-01 4.932157940168723442e+00 1.515446001024323586e+00 -3.163717019725666990e+00 -2.139966597383140101e+00 -7.789092953612698267e+00
-2.649011135101318359e+00 5.971342584454293334e-01 4.415782733819477279e+00 1.780168118966686031e+00 -5.674261265504835450e+00 -2.202301843952612082e+00 -6.560238088214340735e+00
-2.649011135101318359e+00 5.971342584454293334e-01 4.415782733819477279e+00 1.780168118966686031e+00 -5.674261265504835450e+00 -2.202301843952612082e+00 -6.560238088214340735e+00
-2.649011135101318359e+00 5.971342584454293334e-01 4.415782733819477279e+00 1.780168118966686031e+00 -5.674261265504835450e+00 -2.202301843952612082e+00 -6.560238088214340735e+00
-2.649011135101318359e+00 5.971342584454293334e-01 4.415782733819477279e+00 1.780168118966686031e+00 -5.674261265504835450e+00 -2.202301843952612082e+00 -6.560238088214340735e+00
-2.649011135101318359e+00 5.971342584454293334e-01 4.415782733819477279e+00 1.780168118966686031e+00 -5.674261265504835450e+00 -2.202301843952612082e+00 -6.560238088214340735e+00
-4.092331886291503906e+00 -4.612735750745091678e-01 2.827171424941248290e+00 1.919487546362698138e+00 -6.844188121320202711e+00 -4.014477424153434448e+00 -4.967267535997953232e+00
-5.653865814208984375e+00 -4.353914649905018530e-01 2.262015753427910614e+00 2.734304055141135059e+00 -5.881298923632854780e+00 -3.638200157766571241e+00 -5.648021609507813068e+00
-5.653865814208984375e+00 -4.353914649905018530e-01 2.262015753427910614e+00 2.734304055141135059e+00 -5.881298923632854780e+00 -3.638200157766571241e+00 -5.648021609507813068e+00
-5.653865814208984375e+00 -4.353914649905018530e-01 2.262015753427910614e+00 2.734304055141135059e+00 -5.881298923632854780e+00 -3.638200157766571241e+00 -5.648021609507813068e+00
-5.653865814208984375e+00 -4.353914649905018530e-01 2.262015753427910614e+00 2.734304055141135059e+00 -5.881298923632854780e+00 -3.638200157766571241e+00 -5.648021609507813068e+00
-5.653865814208984375e+00 -4.353914649905018530e-01 2.262015753427910614e+00 2.734304055141135059e+00 -5.881298923632854780e+00 -3.638200157766571241e+00 -5.648021609507813068e+00
-5.653865814208984375e+00 -4.353914649905018530e-01 2.262015753427910614e+00 2.734304055141135059e+00 -5.881298923632854780e+00 -3.638200157766571241e+00 -5.648021609507813068e+00
-5.653865814208984375e+00 -4.353914649905018530e-01 2.262015753427910614e+00 2.734304055141135059e+00 -5.881298923632854780e+00 -3.638200157766571241e+00 -5.648021609507813068e+00
-5.653865814208984375e+00 -4.353914649905018530e-01 2.262015753427910614e+00 2.734304055141135059e+00 -5.881298923632854780e+00 -3.638200157766571241e+00 -5.648021609507813068e+00
-5.653865814208984375e+00 -4.353914649905018530e-01 2.262015753427910614e+00 2.734304055141135059e+00 -5.881298923632854780e+00 -3.638200157766571241e+00 -5.648021609507813068e+00
-5.653865814208984375e+00 -4.353914649905018530e-01 2.262015753427910614e+00 2.734304055141135059e+00 -5.881298923632854780e+00 -3.638200157766571241e+00 -5.648021609507813068e+00
-5.653865814208984375e+00 -4.353914649905018530e-01 2.262015753427910614e+00 2.734304055141135059e+00 -5.881298923632854780e+00 -3.638200157766571241e+00 -5.648021609507813068e+00
-5.653865814208984375e+00 -4.353914649905018530e-01 2.262015753427910614e+00 2.734304055141135059e+00 -5.881298923632854780e+00 -3.638200157766571241e+00 -5.648021609507813068e+00
-5.653865814208984375e+00 -4.353914649905018530e-01 2.262015753427910614e+00 2.734304055141135059e+00 -5.881298923632854780e+00 -3.638200157766571241e+00 -5.648021609507813068e+00
-5.653865814208984375e+00 -4.353914649905018530e-01 2.262015753427910614e+00 2.734304055141135059e+00 -5.881298923632854780e+00 -3.638200157766571241e+00 -5.648021609507813068e+00
-5.653865814208984375e+00 -4.353914649905018530e-01 2.262015753427910614e+00 2.734304055141135059e+00 -5.881298923632854780e+00 -3.638200157766571241e+00 -5.648021609507813068e+00
-4.814233779907226562e+00 -3.742397116918377287e-01 2.008628795470523976e+00 3.066743208362477269e+00 -5.068482741586445961e+00 -2.887962744575886198e+00 -6.832353577222909813e+00
-4.814233779907226562e+00 -3.742397116918377287e-01 2.008628795470523976e+00 3.066743208362477269e+00 -5.068482741586445961e+00 -2.887962744575886198e+00 -6.832353577222909813e+00
-4.814233779907226562e+00 -3.742397116918377287e-01 2.008628795470523976e+00 3.066743208362477269e+00 -5.068482741586445961e+00 -2.887962744575886198e+00 -6.832353577222909813e+00
-4.814233779907226562e+00 -3.742397116918377287e-01 2.008628795470523976e+00 3.066743208362477269e+00 -5.068482741586445961e+00 -2.887962744575886198e+00 -6.832353577222909813e+00
-4.814233779907226562e+00 -3.742397116918377287e-01 2.008628795470523976e+00 3.066743208362477269e+00 -5.068482741586445961e+00 -2.887962744575886198e+00 -6.832353577222909813e+00
-4.814233779907226562e+00 -3.742397116918377287e-01 2.008628795470523976e+00 3.066743208362477269e+00 -5.068482741586445961e+00 -2.887962744575886198e+00 -6.832353577222909813e+00
-8.041394233703613281e+00 4.021761708690894666e-01 1.772700009380482777e+00 2.702033512972564111e+00 -3.873804122566478991e+00 -2.824561318938981991e+00 -7.081382490912385919e+00
-8.041394233703613281e+00 4.021761708690894666e-01 1.772700009380482777e+00 2.702033512972564111e+00 -3.873804122566478991e+00 -2.824561318938981991e+00 -7.081382490912385919e+00
-8.041394233703613281e+00 4.021761708690894666e-01 1.772700009380482777e+00 2.702033512972564111e+00 -3.873804122566478991e+00 -2.824561318938981991e+00 -7.081382490912385919e+00
-8.041394233703613281e+00 4.021761708690894666e-01 1.772700009380482777e+00 2.702033512972564111e+00 -3.873804122566478991e+00 -2.824561318938981991e+00 -7.081382490912385919e+00
-8.041394233703613281e+00 4.021761708690894666e-01 1.772700009380482777e+00 2.702033512972564111e+00 -3.873804122566478991e+00 -2.824561318938981991e+00 -7.081382490912385919e+00
-8.041394233703613281e+00 4.021761708690894666e-01 1.772700009380482777e+00 2.702033512972564111e+00 -3.873804122566478991e+00 -2.824561318938981991e+00 -7.081382490912385919e+00
-8.041394233703613281e+00 4.021761708690894666e-01 1.772700009380482777e+00 2.702033512972564111e+00 -3.873804122566478991e+00 -2.824561318938981991e+00 -7.081382490912385919e+00
-8.041394233703613281e+00 4.021761708690894666e-01 1.772700009380482777e+00 2.702033512972564111e+00 -3.873804122566478991e+00 -2.824561318938981991e+00 -7.081382490912385919e+00
-8.041394233703613281e+00 4.021761708690894666e-01 1.772700009380482777e+00 2.702033512972564111e+00 -3.873804122566478991e+00 -2.824561318938981991e+00 -7.081382490912385919e+00
-8.041394233703613281e+00 4.021761708690894666e-01 1.772700009380482777e+00 2.702033512972564111e+00 -3.873804122566478991e+00 -2.824561318938981991e+00 -7.081382490912385919e+00
-8.041394233703613281e+00 4.021761708690894666e-01 1.772700009380482777e+00 2.702033512972564111e+00 -3.873804122566478991e+00 -2.824561318938981991e+00 -7.081382490912385919e+00
-8.041394233703613281e+00 4.021761708690894666e-01 1.772700009380482777e+00 2.702033512972564111e+00 -3.873804122566478991e+00 -2.824561318938981991e+00 -7.081382490912385919e+00
-8.041394233703613281e+00 4.021761708690894666e-01 1.772700009380482777e+00 2.702033512972564111e+00 -3.873804122566478991e+00 -2.824561318938981991e+00 -7.081382490912385919e+00
-8.041394233703613281e+00 4.021761708690894666e-01 1.772700009380482777e+00 2.702033512972564111e+00 -3.873804122566478991e+00 -2.824561318938981991e+00 -7.081382490912385919e+00
-8.041394233703613281e+00 4.021761708690894666e-01 1.772700009380482777e+00 2.702033512972564111e+00 -3.873804122566478991e+00 -2.824561318938981991e+00 -7.081382490912385919e+00
-8.041394233703613281e+00 4.021761708690894666e-01 1.772700009380482777e+00 2.702033512972564111e+00 -3.873804122566478991e+00 -2.824561318938981991e+00 -7.081382490912385919e+00
-8.041394233703613281e+00 4.021761708690894666e-01 1.772700009380482777e+00 2.702033512972564111e+00 -3.873804122566478991e+00 -2.824561318938981991e+00 -7.081382490912385919e+00
-8.041394233703613281e+00 4.021761708690894666e-01 1.772700009380482777e+00 2.702033512972564111e+00 -3.873804122566478991e+00 -2.824561318938981991e+00 -7.081382490912385919e+00
-8.041394233703613281e+00 4.021761708690894666e-01 1.772700009380482777e+00 2.702033512972564111e+00 -3.873804122566478991e+00 -2.824561318938981991e+00 -7.081382490912385919e+00
-8.041394233703613281e+00 4.021761708690894666e-01 1.772700009380482777e+00 2.702033512972564111e+00 -3.873804122566478991e+00 -2.824561318938981991e+00 -7.081382490912385919e+00
-8.041394233703613281e+00 4.021761708690894666e-01 1.772700009380482777e+00 2.702033512972564111e+00 -3.873804122566478991e+00 -2.824561318938981991e+00 -7.081382490912385919e+00
-8.041394233703613281e+00 4.021761708690894666e-01 1.772700009380482777e+00 2.702033512972564111e+00 -3.873804122566478991e+00 -2.824561318938981991e+00 -7.081382490912385919e+00
-8.041394233703613281e+00 4.021761708690894666e-01 1.772700009380482777e+00 2.702033512972564111e+00 -3.873804122566478991e+00 -2.824561318938981991e+00 -7.081382490912385919e+00
-8.041394233703613281e+00 4.021761708690894666e-01 1.772700009380482777e+00 2.702033512972564111e+00 -3.873804122566478991e+00 -2.824561318938981991e+00 -7.081382490912385919e+00
-8.041394233703613281e+00 4.021761708690894666e-01 1.772700009380482777e+00 2.702033512972564111e+00 -3.873804122566478991e+00 -2.824561318938981991e+00 -7.081382490912385919e+00
-8.041394233703613281e+00 4.021761708690894666e-01 1.772700009380482777e+00 2.702033512972564111e+00 -3.873804122566478991e+00 -2.824561318938981991e+00 -7.081382490912385919e+00
-8.041394233703613281e+00 4.021761708690894666e-01 1.772700009380482777e+00 2.702033512972564111e+00 -3.873804122566478991e+00 -2.824561318938981991e+00 -7.081382490912385919e+00
-8.041394233703613281e+00 4.021761708690894666e-01 1.772700009380482777e+00 2.702033512972564111e+00 -3.873804122566478991e+00 -2.824561318938981991e+00 -7.081382490912385919e+00
-8.041394233703613281e+00 4.021761708690894666e-01 1.772700009380482777e+00 2.702033512972564111e+00 -3.873804122566478991e+00 -2.824561318938981991e+00 -7.081382490912385919e+00
-8.041394233703613281e+00 4.021761708690894666e-01 1.772700009380482777e+00 2.702033512972564111e+00 -3.873804122566478991e+00 -2.824561318938981991e+00 -7.081382490912385919e+00
-8.041394233703613281e+00 4.021761708690894666e-01 1.772700009380482777e+00 2.702033512972564111e+00 -3.873804122566478991e+00 -2.824561318938981991e+00 -7.081382490912385919e+00
-8.041394233703613281e+00 4.021761708690894666e-01 1.772700009380482777e+00 2.702033512972564111e+00 -3.873804122566478991e+00 -2.824561318938981991e+00 -7.081382490912385919e+00
-8.041394233703613281e+00 4.021761708690894666e-01 1.772700009380482777e+00 2.702033512972564111e+00 -3.873804122566478991e+00 -2.824561318938981991e+00 -7.081382490912385919e+00
-8.041394233703613281e+00 4.021761708690894666e-01 1.772700009380482777e+00 2.702033512972564111e+00 -3.873804122566478991e+00 -2.824561318938981991e+00 -7.081382490912385919e+00
-8.041394233703613281e+00 4.021761708690894666e-01 1.772700009380482777e+00 2.702033512972564111e+00 -3.873804122566478991e+00 -2.824561318938981991e+00 -7.081382490912385919e+00
-8.041394233703613281e+00 4.021761708690894666e-01 1.772700009380482777e+00 2.702033512972564111e+00 -3.873804122566478991e+00 -2.824561318938981991e+00 -7.081382490912385919e+00
-8.041394233703613281e+00 4.021761708690894666e-01 1.772700009380482777e+00 2.702033512972564111e+00 -3.873804122566478991e+00 -2.824561318938981991e+00 -7.081382490912385919e+00
-8.041394233703613281e+00 4.021761708690894666e-01 1.772700009380482777e+00 2.702033512972564111e+00 -3.873804122566478991e+00 -2.824561318938981991e+00 -7.081382490912385919e+00
-8.041394233703613281e+00 4.021761708690894666e-01 1.772700009380482777e+00 2.702033512972564111e+00 -3.873804122566478991e+00 -2.824561318938981991e+00 -7.081382490912385919e+00
-8.041394233703613281e+00 4.021761708690894666e-01 1.772700009380482777e+00 2.702033512972564111e+00 -3.873804122566478991e+00 -2.824561318938981991e+00 -7.081382490912385919e+00
-8.041394233703613281e+00 4.021761708690894666e-01 1.772700009380482777e+00 2.702033512972564111e+00 -3.873804122566478991e+00 -2.824561318938981991e+00 -7.081382490912385919e+00
-8.041394233703613281e+00 4.021761708690894666e-01 1.772700009380482777e+00 2.702033512972564111e+00 -3.873804122566478991e+00 -2.824561318938981991e+00 -7.081382490912385919e+00
-8.041394233703613281e+00 4.021761708690894666e-01 1.772700009380482777e+00 2.702033512972564111e+00 -3.873804122566478991e+00 -2.824561318938981991e+00 -7.081382490912385919e+00
-8.041394233703613281e+00 4.021761708690894666e-01 1.772700009380482777e+00 2.702033512972564111e+00 -3.873804122566478991e+00 -2.824561318938981991e+00 -7.081382490912385919e+00
-8.041394233703613281e+00 4.021761708690894666e-01 1.772700009380482777e+00 2.702033512972564111e+00 -3.873804122566478991e+00 -2.824561318938981991e+00 -7.081382490912385919e+00
-8.041394233703613281e+00 4.021761708690894666e-01 1.772700009380482777e+00 2.702033512972564111e+00 -3.873804122566478991e+00 -2.824561318938981991e+00 -7.081382490912385919e+00
-8.041394233703613281e+00 4.021761708690894666e-01 1.772700009380482777e+00 2.702033512972564111e+00 -3.873804122566478991e+00 -2.824561318938981991e+00 -7.081382490912385919e+00
-8.041394233703613281e+00 4.021761708690894666e-01 1.772700009380482777e+00 2.702033512972564111e+00 -3.873804122566478991e+00 -2.824561318938981991e+00 -7.081382490912385919e+00
-8.041394233703613281e+00 4.021761708690894666e-01 1.772700009380482777e+00 2.702033512972564111e+00 -3.873804122566478991e+00 -2.824561318938981991e+00 -7.081382490912385919e+00
-8.041394233703613281e+00 4.021761708690894666e-01 1.772700009380482777e+00 2.702033512972564111e+00 -3.873804122566478991e+00 -2.824561318938981991e+00 -7.081382490912385919e+00
-8.041394233703613281e+00 4.021761708690894666e-01 1.772700009380482777e+00 2.702033512972564111e+00 -3.873804122566478991e+00 -2.824561318938981991e+00 -7.081382490912385919e+00
-8.041394233703613281e+00 4.021761708690894666e-01 1.772700009380482777e+00 2.702033512972564111e+00 -3.873804122566478991e+00 -2.824561318938981991e+00 -7.081382490912385919e+00
-8.041394233703613281e+00 4.021761708690894666e-01 1.772700009380482777e+00 2.702033512972564111e+00 -3.873804122566478991e+00 -2.824561318938981991e+00 -7.081382490912385919e+00
-8.041394233703613281e+00 4.021761708690894666e-01 1.772700009380482777e+00 2.702033512972564111e+00 -3.873804122566478991e+00 -2.824561318938981991e+00 -7.081382490912385919e+00
